,Unnamed: 0,url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,labels,state,locked,assignee,assignees,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,timeline_url,performed_via_github_app,state_reason,score,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,milestone.url,milestone.html_url,milestone.labels_url,milestone.id,milestone.node_id,milestone.number,milestone.title,milestone.description,milestone.creator.login,milestone.creator.id,milestone.creator.node_id,milestone.creator.avatar_url,milestone.creator.gravatar_id,milestone.creator.url,milestone.creator.html_url,milestone.creator.followers_url,milestone.creator.following_url,milestone.creator.gists_url,milestone.creator.starred_url,milestone.creator.subscriptions_url,milestone.creator.organizations_url,milestone.creator.repos_url,milestone.creator.events_url,milestone.creator.received_events_url,milestone.creator.type,milestone.creator.site_admin,milestone.open_issues,milestone.closed_issues,milestone.state,milestone.created_at,milestone.updated_at,milestone.due_on,milestone.closed_at,reactions.url,reactions.total_count,reactions.+1,reactions.-1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,milestone,draft,pull_request.url,pull_request.html_url,pull_request.diff_url,pull_request.patch_url,pull_request.merged_at,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin,days_age
58,58,https://api.github.com/repos/surge-synthesizer/surge/issues/7207,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7207/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7207/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7207/events,https://github.com/surge-synthesizer/surge/pull/7207,1874489654.0,PR_kwDOCOvoes5ZLvc9,7207.0,Update sst-effects; R1 Size can be modulated,[],closed,False,,[],0.0,2023-08-30,2023-08-30T23:34:47Z,2023-08-30,COLLABORATOR,,It sounds super squanchy but at least it doesn't improperly clear all buffers on any size move any more.,https://api.github.com/repos/surge-synthesizer/surge/issues/7207/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7207/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7207,https://github.com/surge-synthesizer/surge/pull/7207,https://github.com/surge-synthesizer/surge/pull/7207.diff,https://github.com/surge-synthesizer/surge/pull/7207.patch,2023-08-30T23:34:43Z,,,,,,,,,,,,,,,,,,,0
59,59,https://api.github.com/repos/surge-synthesizer/surge/issues/7206,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7206/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7206/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7206/events,https://github.com/surge-synthesizer/surge/pull/7206,1872554292.0,PR_kwDOCOvoes5ZFMBK,7206.0,Tuen FS exceptions into Surge errors on Startup,[],closed,False,,[],0.0,2023-08-29,2023-08-29T23:20:41Z,2023-08-29,COLLABORATOR,,"for the FX and ModList stuff.

Closes #7205",https://api.github.com/repos/surge-synthesizer/surge/issues/7206/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7206/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7206,https://github.com/surge-synthesizer/surge/pull/7206,https://github.com/surge-synthesizer/surge/pull/7206.diff,https://github.com/surge-synthesizer/surge/pull/7206.patch,2023-08-29T23:20:37Z,,,,,,,,,,,,,,,,,,,0
60,60,https://api.github.com/repos/surge-synthesizer/surge/issues/7205,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7205/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7205/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7205/events,https://github.com/surge-synthesizer/surge/issues/7205,1870779642.0,I_kwDOCOvoes5vgdT6,7205.0,More excaping C++ exceptions,"[{'id': 2176487016, 'node_id': 'MDU6TGFiZWwyMTc2NDg3MDE2', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Bug%20Report', 'name': 'Bug Report', 'color': '1d76db', 'default': False, 'description': 'Item submitted using the Bug Report template'}]",closed,False,,[],0.0,2023-08-29,2023-08-29T23:20:38Z,2023-08-29,COLLABORATOR,,"Surge Rack throws

```
[44.938 info /home/vortico/src/vcv/library/repos/SurgeXTRack/src/XTModule.h:69 showBuildInfo] [SurgeXTRack] Instance: Module=VCF BuildInfo=os:win pluggit:SURGE_RACK_PLUG_VERSION surgegit:SURGE_RACK_SURGE_VERSION buildtime=Aug 11 2023 02:33:16
[45.280 fatal adapters/standalone.cpp:49 fatalSignalHandler] Fatal signal 22. Stack trace:
36:  0x0
35: raise 0x7ff867dcabe0
34: abort 0x7ff867dcf1e0
33: ZN9__gnu_cxx27__verbose_terminate_handlerEv 0x7ff81b7c2b80
32: ZN10__cxxabiv111__terminateEPFvvE 0x7ff81b7b5830
31: ZSt9terminatev 0x7ff81b8b2170
30: _cxa_throw 0x7ff81b8bb350
29: ZNSt10filesystem7__cxx118__detail24__throw_conversion_errorEv 0x7ff814f277c0
28: ZNSt10filesystem7__cxx114path10_S_convertIcEEDaPKT_S5_ 0x7ff814f27380
27: ZN5Surge7Storage12FxUserPreset14doPresetRescanEP12SurgeStorageb 0x7ff814887720
26: ZN12SurgeStorageC2ERKNS_18SurgeStorageConfigE 0x7ff8148ca1e0
25: ZN3sst12surgext_rack3vcf3VCFC1Ev 0x7ff814d6c600
```

on Jacky. That `doRescan` needs a fs::exception try catch obviously then port it into rack.",https://api.github.com/repos/surge-synthesizer/surge/issues/7205/timeline,,completed,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7205/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
64,64,https://api.github.com/repos/surge-synthesizer/surge/issues/7201,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7201/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7201/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7201/events,https://github.com/surge-synthesizer/surge/pull/7201,1867394190.0,PR_kwDOCOvoes5Y0EZB,7201.0,Add a No-arg character filter constructor for Rack,[],closed,False,,[],0.0,2023-08-25,2023-08-25T17:25:45Z,2023-08-25,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7201/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7201/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7201,https://github.com/surge-synthesizer/surge/pull/7201,https://github.com/surge-synthesizer/surge/pull/7201.diff,https://github.com/surge-synthesizer/surge/pull/7201.patch,2023-08-25T17:25:38Z,,,,,,,,,,,,,,,,,,,0
65,65,https://api.github.com/repos/surge-synthesizer/surge/issues/7200,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7200/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7200/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7200/events,https://github.com/surge-synthesizer/surge/pull/7200,1865935345.0,PR_kwDOCOvoes5YvF1O,7200.0,Attempt to restore CLang Pipeline stuff,[],closed,False,,[],0.0,2023-08-24,2023-08-24T22:35:43Z,2023-08-24,COLLABORATOR,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7200/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7200/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7200,https://github.com/surge-synthesizer/surge/pull/7200,https://github.com/surge-synthesizer/surge/pull/7200.diff,https://github.com/surge-synthesizer/surge/pull/7200.patch,2023-08-24T22:35:43Z,,,,,,,,,,,,,,,,,,,0
67,67,https://api.github.com/repos/surge-synthesizer/surge/issues/7198,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7198/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7198/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7198/events,https://github.com/surge-synthesizer/surge/issues/7198,1865867011.0,I_kwDOCOvoes5vNt8D,7198.0,Why default MAX modulation for PITCH is 14 semitones?,"[{'id': 2877964229, 'node_id': 'MDU6TGFiZWwyODc3OTY0MjI5', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Discussion', 'name': 'Discussion', 'color': 'd0c509', 'default': False, 'description': ''}]",closed,False,,[],1.0,2023-08-24,2023-08-24T20:55:10Z,2023-08-24,NONE,,"I would expect the max to be 12 semitones as octaves are very useful.

Or 7 semitones to keep it the same as the regular pitch fader.

![image](https://github.com/surge-synthesizer/surge/assets/27327/b90eb2bd-714c-4b0b-bf3b-26cfda65aad9)
",https://api.github.com/repos/surge-synthesizer/surge/issues/7198/timeline,,completed,1.0,hems,27327.0,MDQ6VXNlcjI3MzI3,https://avatars.githubusercontent.com/u/27327?v=4,,https://api.github.com/users/hems,https://github.com/hems,https://api.github.com/users/hems/followers,https://api.github.com/users/hems/following{/other_user},https://api.github.com/users/hems/gists{/gist_id},https://api.github.com/users/hems/starred{/owner}{/repo},https://api.github.com/users/hems/subscriptions,https://api.github.com/users/hems/orgs,https://api.github.com/users/hems/repos,https://api.github.com/users/hems/events{/privacy},https://api.github.com/users/hems/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7198/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
68,68,https://api.github.com/repos/surge-synthesizer/surge/issues/7197,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7197/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7197/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7197/events,https://github.com/surge-synthesizer/surge/issues/7197,1865854699.0,I_kwDOCOvoes5vNq7r,7197.0,FM Don't work on Init SAW?,"[{'id': 2176487016, 'node_id': 'MDU6TGFiZWwyMTc2NDg3MDE2', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Bug%20Report', 'name': 'Bug Report', 'color': '1d76db', 'default': False, 'description': 'Item submitted using the Bug Report template'}]",closed,False,,[],1.0,2023-08-24,2023-08-24T20:50:44Z,2023-08-24,NONE,,"**Bug Description:**
Added second oscillator
Set to SINE
Setup FM to 2>1 
Set FM Depth to Max

**sounds DIDNT CHANGE change**

**Surge XT Version**
23/08/2023 build

* Version:
VST 3, 64 bits @ Windows 10
Ableon 11


**Expected Behavior:**
FM the SAW wave.

Download FXP example -> https://www.dropbox.com/scl/fi/8enamhoh09vklmueg58jp/Init-Saw.fxp?rlkey=bsgkuwac8171mb4477rhvuex2&dl=0

",https://api.github.com/repos/surge-synthesizer/surge/issues/7197/timeline,,completed,1.0,hems,27327.0,MDQ6VXNlcjI3MzI3,https://avatars.githubusercontent.com/u/27327?v=4,,https://api.github.com/users/hems,https://github.com/hems,https://api.github.com/users/hems/followers,https://api.github.com/users/hems/following{/other_user},https://api.github.com/users/hems/gists{/gist_id},https://api.github.com/users/hems/starred{/owner}{/repo},https://api.github.com/users/hems/subscriptions,https://api.github.com/users/hems/orgs,https://api.github.com/users/hems/repos,https://api.github.com/users/hems/events{/privacy},https://api.github.com/users/hems/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7197/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
69,69,https://api.github.com/repos/surge-synthesizer/surge/issues/7196,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7196/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7196/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7196/events,https://github.com/surge-synthesizer/surge/pull/7196,1865749561.0,PR_kwDOCOvoes5YudKr,7196.0,Add expanded SST Plugin Infra path messages on windows,[],closed,False,,[],1.0,2023-08-24,2023-08-24T20:55:40Z,2023-08-24,COLLABORATOR,,Part of the pursuit of #7187.,https://api.github.com/repos/surge-synthesizer/surge/issues/7196/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7196/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7196,https://github.com/surge-synthesizer/surge/pull/7196,https://github.com/surge-synthesizer/surge/pull/7196.diff,https://github.com/surge-synthesizer/surge/pull/7196.patch,2023-08-24T20:55:40Z,,,,,,,,,,,,,,,,,,,0
70,70,https://api.github.com/repos/surge-synthesizer/surge/issues/7195,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7195/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7195/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7195/events,https://github.com/surge-synthesizer/surge/pull/7195,1861286841.0,PR_kwDOCOvoes5YfU0q,7195.0,Some Formula Editor TLC,[],closed,False,,[],0.0,2023-08-22,2023-08-23T00:12:51Z,2023-08-23,COLLABORATOR,,"Refresh Formula's Debugger panel on Ctrl+Enter
Add some new functions to Prelude
Update all tutorials with consistent syntax and adjust formatting to not show a horizontal scrollbar even with Debugger shown",https://api.github.com/repos/surge-synthesizer/surge/issues/7195/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7195/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7195,https://github.com/surge-synthesizer/surge/pull/7195,https://github.com/surge-synthesizer/surge/pull/7195.diff,https://github.com/surge-synthesizer/surge/pull/7195.patch,2023-08-23T00:12:48Z,,,,,,,,,,,,,,,,,,,1
71,71,https://api.github.com/repos/surge-synthesizer/surge/issues/7194,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7194/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7194/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7194/events,https://github.com/surge-synthesizer/surge/pull/7194,1860387024.0,PR_kwDOCOvoes5YcPK4,7194.0,Handle an uncaught exception from Surge creation better,[],closed,False,,[],0.0,2023-08-22,2023-08-22T02:11:09Z,2023-08-22,COLLABORATOR,,"If the creation of the surge instance throws an exception, we catch it and replace the surge internals with a fatal error screen. This may help us debug #7187. Or may not.",https://api.github.com/repos/surge-synthesizer/surge/issues/7194/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7194/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7194,https://github.com/surge-synthesizer/surge/pull/7194,https://github.com/surge-synthesizer/surge/pull/7194.diff,https://github.com/surge-synthesizer/surge/pull/7194.patch,2023-08-22T02:11:06Z,,,,,,,,,,,,,,,,,,,0
73,73,https://api.github.com/repos/surge-synthesizer/surge/issues/7192,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7192/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7192/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7192/events,https://github.com/surge-synthesizer/surge/pull/7192,1858313741.0,PR_kwDOCOvoes5YVKcf,7192.0,Change the look and feel to have shared pointer lifecycle,[],closed,False,,[],0.0,2023-08-20,2023-08-21T00:31:27Z,2023-08-21,COLLABORATOR,,Closes #7156,https://api.github.com/repos/surge-synthesizer/surge/issues/7192/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7192/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7192,https://github.com/surge-synthesizer/surge/pull/7192,https://github.com/surge-synthesizer/surge/pull/7192.diff,https://github.com/surge-synthesizer/surge/pull/7192.patch,2023-08-21T00:31:24Z,,,,,,,,,,,,,,,,,,,1
75,75,https://api.github.com/repos/surge-synthesizer/surge/issues/7190,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/7190/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/7190/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/7190/events,https://github.com/surge-synthesizer/surge/pull/7190,1857340870.0,PR_kwDOCOvoes5YSExm,7190.0,Add 'removeByHostNoteID' method to SurgeSynthesizer,[],closed,False,,[],0.0,2023-08-18,2023-08-18T22:46:06Z,2023-08-18,COLLABORATOR,,"Mostly to make Phil's live easier with OSC. But it seems like a handy option.

Closes #7184",https://api.github.com/repos/surge-synthesizer/surge/issues/7190/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/7190/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/7190,https://github.com/surge-synthesizer/surge/pull/7190,https://github.com/surge-synthesizer/surge/pull/7190.diff,https://github.com/surge-synthesizer/surge/pull/7190.patch,2023-08-18T22:46:03Z,,,,,,,,,,,,,,,,,,,0
